Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
531439,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2010-11-08 12:22:00,2.95,12748.0,United Kingdom
503432,22468,BABUSHKA LIGHTS STRING OF 10,6,2010-04-01 08:34:00,6.75,17739.0,United Kingdom
522644,22583,PACK OF 6 HANDBAG GIFT BOXES,1,2010-09-16 10:43:00,2.55,15723.0,United Kingdom
525898,35924,HANGING FAIRY CAKE DECORATION,1,2010-10-07 15:33:00,2.1,16072.0,United Kingdom
512949,21034,REX CASH+CARRY JUMBO SHOPPER,1,2010-06-20 16:06:00,0.95,15555.0,United Kingdom
490106,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,2009-12-03 16:40:00,9.95,14898.0,United Kingdom
489866,82482,WOODEN PICTURE FRAME WHITE FINISH,3,2009-12-02 15:04:00,2.55,16200.0,United Kingdom
496008,48129,DOOR MAT TOPIARY,2,2010-01-28 12:36:00,6.75,14911.0,EIRE
513830,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2010-06-29 10:54:00,0.55,13089.0,United Kingdom
533293,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2010-11-16 15:58:00,0.55,16145.0,United Kingdom
489574,21893,POTTING SHED SEED TIN,3,2009-12-01 13:31:00,4.25,13097.0,United Kingdom
508593,21900,"KEY FOB , SHED",24,2010-05-17 12:06:00,0.65,13488.0,United Kingdom
512608,84971S,SMALL HEART FLOWERS HOOK ,24,2010-06-17 09:56:00,0.85,13488.0,United Kingdom
532993,16235,RECYCLED PENCIL WITH RABBIT ERASER,60,2010-11-15 14:26:00,0.21,14156.0,EIRE
510141,21158,MOODY GIRL DOOR HANGER ,1,2010-05-27 12:30:00,1.45,14069.0,United Kingdom
502272,21166,COOK WITH WINE METAL SIGN ,1,2010-03-23 15:47:00,1.95,14344.0,United Kingdom
505974,48188,DOOR MAT WELCOME PUPPIES,1,2010-04-26 18:06:00,7.49,17449.0,United Kingdom
514876,22519,CHILDS GARDEN BRUSH PINK,36,2010-07-07 10:33:00,1.85,17511.0,United Kingdom
536408,22619,SET OF 6 SOLDIER SKITTLES,4,2010-12-01 11:41:00,3.75,14307.0,United Kingdom
531947,21463,MIRRORED DISCO BALL ,4,2010-11-10 12:16:00,5.95,14390.0,United Kingdom
529611,22986,GINGHAM ROSE WRAP,25,2010-10-29 10:39:00,0.42,17690.0,United Kingdom
536782,22077,6 RIBBONS RUSTIC CHARM,12,2010-12-02 15:18:00,1.65,17567.0,United Kingdom
490669,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2009-12-07 12:42:00,3.75,15716.0,United Kingdom
521222,85063,CREAM SWEETHEART MAGAZINE RACK,1,2010-09-03 10:39:00,16.95,17287.0,United Kingdom
521195,16156S,WRAP PINK FAIRY CAKES ,25,2010-09-02 17:17:00,0.42,15424.0,United Kingdom
537762,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2010-12-08 12:01:00,0.85,16558.0,United Kingdom
530543,22625,RED KITCHEN SCALES,1,2010-11-03 13:10:00,8.5,15005.0,United Kingdom
499377,20621,ECONOMY PASSPORT COVER ,1,2010-02-26 11:59:00,2.1,14177.0,United Kingdom
533783,22188,BLACK HEART CARD HOLDER,4,2010-11-18 16:33:00,3.95,18160.0,United Kingdom
509982,21696,SMALL SILVER TRELLIS CANDLEPOT,6,2010-05-26 14:28:00,2.95,12924.0,United Kingdom
526462,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,3,2010-10-11 16:14:00,2.1,15024.0,United Kingdom
522424,21217,RED SPOTTY ROUND CAKE TINS,1,2010-09-14 12:58:00,9.95,12476.0,Germany
507838,20983,12 PENCILS TALL TUBE RED SPOTTY,24,2010-05-11 13:30:00,0.85,15034.0,United Kingdom
535656,21986,PACK OF 12 PINK POLKADOT TISSUES,3,2010-11-28 11:19:00,0.29,16010.0,United Kingdom
536856,22697,GREEN REGENCY TEACUP AND SAUCER,6,2010-12-03 10:26:00,2.95,13370.0,United Kingdom
504861,21927,BLUE/CREAM STRIPE CUSHION COVER ,4,2010-04-18 12:05:00,1.25,14702.0,United Kingdom
532391,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,5,2010-11-11 19:14:00,0.85,16797.0,United Kingdom
525232,22365,DOORMAT RESPECTABLE HOUSE,10,2010-10-04 14:11:00,6.75,17873.0,United Kingdom
535467,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-11-26 13:26:00,2.95,15081.0,United Kingdom
493375,22303,COFFEE MUG APPLES DESIGN,6,2009-12-23 12:07:00,2.55,15514.0,United Kingdom
523149,82583,HOT BATHS METAL SIGN,2,2010-09-20 14:49:00,2.1,17585.0,United Kingdom
525002,21564,PINK  HEART SHAPE LOVE BUCKET ,6,2010-10-03 10:27:00,2.95,17022.0,United Kingdom
520484,20685,DOORMAT RED SPOT,2,2010-08-26 11:43:00,7.49,14930.0,Channel Islands
495237,22355,"CHARLOTTE BAG , SUKI DESIGN",10,2010-01-22 09:44:00,0.85,17160.0,United Kingdom
503361,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,6,2010-03-31 14:03:00,2.95,17049.0,United Kingdom
525928,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,8,2010-10-07 16:48:00,0.85,16072.0,United Kingdom
507996,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,200,2010-05-12 10:56:00,1.65,17511.0,United Kingdom
535946,21484,CHICK GREY HOT WATER BOTTLE,2,2010-11-29 11:54:00,3.45,17345.0,United Kingdom
515192,21115,ROSE CARAVAN DOORSTOP,3,2010-07-09 10:26:00,6.75,18225.0,United Kingdom
526388,21669,BLUE STRIPE CERAMIC DRAWER KNOB,1,2010-10-11 12:52:00,1.25,17264.0,United Kingdom
518426,85016,SET OF 6 VINTAGE NOTELETS KIT,6,2010-08-09 09:45:00,2.55,16170.0,United Kingdom
529341,22150,3 STRIPEY MICE FELTCRAFT,1,2010-10-27 16:38:00,1.95,17322.0,United Kingdom
496008,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,4,2010-01-28 12:36:00,4.25,14911.0,EIRE
537810,22415,WHITE TISSUE REAM,3,2010-12-08 13:30:00,7.95,15032.0,United Kingdom
518848,21463,MIRRORED DISCO BALL ,2,2010-08-12 11:50:00,5.95,15298.0,United Kingdom
528757,82551,LAUNDRY 15C METAL SIGN,12,2010-10-24 15:28:00,1.45,12720.0,Germany
532989,22271,FELTCRAFT DOLL ROSIE,1,2010-11-15 14:09:00,2.95,14451.0,United Kingdom
525020,22663,JUMBO BAG DOLLY GIRL DESIGN,3,2010-10-03 11:53:00,1.95,13590.0,United Kingdom
509441,22470,HEART OF WICKER LARGE,2,2010-05-23 15:52:00,2.95,16794.0,United Kingdom
516536,17003,BROCADE RING PURSE ,720,2010-07-21 11:36:00,0.16,16422.0,United Kingdom
534786,22113,GREY HEART HOT WATER BOTTLE,1,2010-11-24 11:21:00,3.75,15854.0,United Kingdom
514165,21915,RED  HARMONICA IN BOX ,12,2010-06-30 15:35:00,1.25,12714.0,France
505496,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2010-04-22 13:26:00,1.65,15651.0,United Kingdom
493964,22073,RETRO SPOT STORAGE JAR,4,2010-01-08 16:29:00,3.75,12714.0,France
501718,22224,WHITE LOVEBIRD LANTERN,6,2010-03-19 10:40:00,2.95,15325.0,United Kingdom
509100,22511,DOORSTOP RUSSIAN DOLL RETROSPOT,1,2010-05-20 11:49:00,3.75,17841.0,United Kingdom
534526,21930,JUMBO STORAGE BAG SKULLS,10,2010-11-23 12:04:00,1.95,15384.0,United Kingdom
510443,21577,SAVE THE PLANET COTTON TOTE BAG,1,2010-05-30 15:27:00,2.25,14606.0,United Kingdom
506909,21071,VINTAGE BILLBOARD DRINK ME MUG,12,2010-05-05 10:47:00,1.25,18061.0,United Kingdom
525433,21755,LOVE BUILDING BLOCK WORD,3,2010-10-05 13:15:00,5.95,14180.0,United Kingdom
534718,21755,LOVE BUILDING BLOCK WORD,3,2010-11-23 17:48:00,5.95,13843.0,United Kingdom
491113,21068,VINTAGE BILLBOARD LOVE/HATE MUG,2,2009-12-09 14:48:00,1.25,14505.0,United Kingdom
527407,22451,SILK PURSE BABUSHKA RED,1,2010-10-17 14:44:00,3.35,17141.0,United Kingdom
528438,22363,GLASS JAR MARMALADE ,6,2010-10-22 10:40:00,2.95,12419.0,Spain
518484,20910,VINTAGE PHOTO ALBUM PARIS DAYS,1,2010-08-09 12:27:00,6.35,17841.0,United Kingdom
500354,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2010-03-07 15:27:00,1.25,13026.0,United Kingdom
494860,84832,ZINC WILLIE WINKIE  CANDLE STICK,5,2010-01-19 11:01:00,0.85,12470.0,Unspecified
535423,22600,CHRISTMAS RETROSPOT STAR WOOD,20,2010-11-26 11:53:00,0.85,17283.0,United Kingdom
494866,22261,FELT EGG COSY WHITE RABBIT ,5,2010-01-19 11:20:00,0.85,16253.0,United Kingdom
534517,22350,ILLUSTRATED CAT BOWL ,6,2010-11-23 12:01:00,2.55,16229.0,United Kingdom
511522,21155,RED SPOTTY PEG BAG,4,2010-06-08 16:47:00,2.1,16072.0,United Kingdom
504890,22098,BOUDOIR SQUARE TISSUE BOX,1,2010-04-18 13:53:00,1.25,14415.0,United Kingdom
495706,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,1,2010-01-26 13:04:00,4.25,15003.0,United Kingdom
530953,21231,SWEETHEART CERAMIC TRINKET BOX,4,2010-11-04 18:42:00,1.25,18168.0,United Kingdom
499900,85200,BUNNY EGG BOX,12,2010-03-03 12:02:00,1.25,14194.0,United Kingdom
517960,22386,JUMBO BAG PINK WITH WHITE SPOTS,10,2010-08-03 12:32:00,1.95,14841.0,United Kingdom
508721,21427,SKULLS STORAGE BOX SMALL,3,2010-05-17 17:24:00,2.1,14606.0,United Kingdom
526906,22553,PLASTERS IN TIN SKULLS,1,2010-10-13 15:22:00,1.65,16120.0,United Kingdom
490158,20679,EDWARDIAN PARASOL RED,3,2009-12-04 10:47:00,5.95,12759.0,Netherlands
C521998,22750,FELTCRAFT PRINCESS LOLA DOLL,-4,2010-09-10 11:07:00,3.75,12921.0,United Kingdom
516157,21069,VINTAGE BILLBOARD TEA MUG,1,2010-07-18 11:49:00,1.25,17261.0,United Kingdom
517712,85232A,SET/3 POLKA DOT STACKING TINS,6,2010-08-01 11:17:00,4.95,13564.0,United Kingdom
516193,82551,LAUNDRY 15C METAL SIGN,12,2010-07-19 10:02:00,1.25,12696.0,Finland
510191,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2010-05-27 17:56:00,0.85,16451.0,United Kingdom
525401,20972,PINK CREAM FELT CRAFT TRINKET BOX ,24,2010-10-05 11:52:00,1.25,14844.0,United Kingdom
500751,79320,FLAMINGO LIGHTS,4,2010-03-10 10:25:00,4.95,13081.0,United Kingdom
524268,21754,HOME BUILDING BLOCK WORD,9,2010-09-28 11:47:00,5.95,17975.0,United Kingdom
533551,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,1,2010-11-17 17:08:00,7.95,17576.0,United Kingdom
535680,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2010-11-28 12:25:00,1.25,17001.0,United Kingdom
502055,20773,BLUE PAISLEY NOTEBOOK,2,2010-03-22 14:30:00,1.65,13357.0,United Kingdom
498238,21232,STRAWBERRY CERAMIC TRINKET BOX,4,2010-02-17 14:35:00,1.25,15768.0,United Kingdom
513953,21043,APRON MODERN VINTAGE COTTON,3,2010-06-29 14:14:00,5.95,14426.0,United Kingdom
502795,85146,JARDIN ETCHED GLASS SMALL BELL JAR,4,2010-03-26 15:32:00,5.95,16510.0,United Kingdom
513750,22534,MAGIC DRAWING SLATE SPACEBOY ,2,2010-06-28 12:38:00,0.42,17019.0,United Kingdom
501542,22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",30,2010-03-17 14:27:00,0.85,16004.0,United Kingdom
491800,21268,VINTAGE BLUE TINSEL REEL,48,2009-12-14 12:58:00,0.42,17511.0,United Kingdom
528470,22947,WOODEN ADVENT CALENDAR RED,1,2010-10-22 11:40:00,16.95,16392.0,United Kingdom
513762,22558,CLOTHES PEGS RETROSPOT PACK 24 ,24,2010-06-28 12:58:00,1.25,12451.0,Switzerland
532337,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-11-11 15:49:00,2.95,13263.0,United Kingdom
521205,21988,PACK OF 6 SKULL PAPER PLATES,1,2010-09-02 18:22:00,0.85,17324.0,United Kingdom
518947,22627,MINT KITCHEN SCALES,2,2010-08-12 15:00:00,8.5,15365.0,United Kingdom
502764,21284,RETRO SPOT CANDLE  SMALL,12,2010-03-26 14:01:00,1.69,12477.0,Germany
515115,21936,RED RETROSPOT PICNIC BAG,1,2010-07-08 13:07:00,2.95,16383.0,United Kingdom
525030,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,13,2010-10-03 12:18:00,0.85,15351.0,United Kingdom
532681,22132,RED LOVE HEART SHAPE CUP,1,2010-11-14 12:36:00,0.85,17561.0,United Kingdom
517111,82600,NO SINGING METAL SIGN,12,2010-07-26 15:41:00,2.1,14854.0,United Kingdom
502633,37370,RETRO COFFEE MUGS ASSORTED,12,2010-03-25 16:19:00,1.25,12510.0,Spain
532964,22510,GINGHAM BABUSHKA DOORSTOP,1,2010-11-15 12:43:00,3.75,15493.0,United Kingdom
492445,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2009-12-17 11:07:00,2.55,17230.0,United Kingdom
505340,21519,GIN & TONIC DIET GREETING CARD ,12,2010-04-21 13:20:00,0.36,17448.0,United Kingdom
535088,21174,POTTERING IN THE SHED METAL SIGN,12,2010-11-25 10:05:00,1.95,17167.0,United Kingdom
514661,21741,COSY SLIPPER SHOES LARGE GREEN,4,2010-07-05 12:50:00,2.95,14701.0,United Kingdom
501730,22383,LUNCH BAG SUKI  DESIGN ,6,2010-03-19 11:05:00,1.65,14159.0,United Kingdom
507275,37503,TEA TIME CAKE STAND IN GIFT BOX,2,2010-05-07 12:56:00,10.75,13890.0,United Kingdom
498923,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2010-02-24 09:50:00,1.25,17028.0,United Kingdom
520084,22644,CERAMIC CHERRY CAKE MONEY BANK,12,2010-08-24 10:45:00,1.45,12915.0,United Kingdom
503164,22556,PLASTERS IN TIN CIRCUS PARADE ,1,2010-03-30 13:15:00,1.65,17464.0,United Kingdom
496703,22076,6 RIBBONS EMPIRE  ,12,2010-02-03 13:22:00,1.65,12396.0,RSA
505443,21313,GLASS HEART T-LIGHT HOLDER ,12,2010-04-22 10:50:00,0.85,13625.0,United Kingdom
528642,22865,HAND WARMER OWL DESIGN,12,2010-10-24 11:50:00,2.1,13295.0,United Kingdom
512093,21731,RED TOADSTOOL LED NIGHT LIGHT,24,2010-06-13 13:06:00,1.65,16954.0,United Kingdom
504413,22440,BALLOON WATER BOMB PACK OF 35,20,2010-04-13 12:27:00,0.42,13089.0,United Kingdom
499659,21897,POTTING SHED CANDLE CITRONELLA,1,2010-03-01 15:05:00,2.95,16731.0,United Kingdom
527423,22863,SOAP DISH BROCANTE,6,2010-10-17 16:06:00,2.95,14755.0,United Kingdom
520336,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2010-08-25 12:39:00,1.69,16019.0,United Kingdom
497958,21156,RED SPOTTY CHILDS APRON,2,2010-02-15 13:20:00,1.95,14680.0,United Kingdom
502724,20685,DOOR MAT RED SPOT,2,2010-03-26 11:26:00,7.49,14110.0,United Kingdom
526889,85049G,CHOCOLATE BOX RIBBONS ,11,2010-10-13 14:39:00,1.25,14667.0,United Kingdom
501508,20725,LUNCH BAG RED SPOTTY,10,2010-03-17 11:33:00,1.45,17448.0,United Kingdom
491186,21491,SET OF THREE VINTAGE GIFT WRAPS,2,2009-12-10 12:21:00,1.95,15889.0,United Kingdom
532764,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,1,2010-11-14 14:07:00,2.95,14684.0,United Kingdom
503181,84792,ENCHANTED BIRD COATHANGER 5 HOOK,4,2010-03-30 14:23:00,4.65,14492.0,United Kingdom
532985,22904,CALENDAR PAPER CUT DESIGN,4,2010-11-15 13:56:00,2.95,12733.0,USA
513952,85226C,BLUE PULL BACK RACING CAR,6,2010-06-29 14:11:00,0.55,14049.0,United Kingdom
501291,84578,ELEPHANT TOY WITH BLUE T-SHIRT,1,2010-03-15 15:33:00,3.75,14343.0,United Kingdom
537059,22451,SILK PURSE BABUSHKA RED,2,2010-12-05 11:54:00,3.35,14813.0,United Kingdom
526484,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,12,2010-10-12 07:49:00,1.25,17710.0,United Kingdom
531746,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2010-11-09 13:00:00,2.1,14527.0,United Kingdom
495576,22355,"CHARLOTTE BAG , SUKI DESIGN",10,2010-01-26 09:41:00,0.85,15259.0,United Kingdom
524534,22816,CARD MOTORBIKE SANTA,24,2010-09-29 13:35:00,0.42,14510.0,United Kingdom
494798,22218,CAKE STAND LACE WHITE,1,2010-01-18 14:32:00,4.25,17773.0,United Kingdom
526575,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,2010-10-12 11:48:00,9.95,16126.0,United Kingdom
499874,21390,FILIGRIS HEART WITH BUTTERFLY,24,2010-03-03 08:42:00,1.25,16556.0,United Kingdom
537254,22149,FELTCRAFT 6 FLOWER FRIENDS,2,2010-12-06 11:01:00,2.1,15898.0,United Kingdom
497909,22058,CERAMIC LOVE HEARTS DESIGN MUG,1,2010-02-14 13:39:00,1.49,15272.0,United Kingdom
524726,85047,WHITE BEADED GARLAND STRING 20LIGHT,3,2010-09-30 14:19:00,6.35,15736.0,United Kingdom
522463,20718,RED SPOTTY SHOPPER BAG,1,2010-09-14 17:13:00,1.25,14710.0,United Kingdom
507178,21121,SET/10 RED SPOTTY PARTY CANDLES,288,2010-05-06 15:17:00,1.06,14646.0,Netherlands
516788,20914,SET/5 RED SPOTTY LID GLASS BOWLS,32,2010-07-23 10:00:00,2.55,16843.0,United Kingdom
523005,20771,CHRYSANTHEMUM  JOURNAL,1,2010-09-19 16:20:00,2.55,12748.0,United Kingdom
531806,22904,CALENDAR PAPER CUT DESIGN,3,2010-11-09 16:10:00,2.95,17757.0,United Kingdom
523313,22553,PLASTERS IN TIN SKULLS,12,2010-09-21 13:21:00,1.65,14936.0,Channel Islands
519691,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,1,2010-08-19 13:32:00,3.75,17841.0,United Kingdom
502038,20749,ASSORTED COLOUR MINI CASES,2,2010-03-22 13:49:00,7.95,13206.0,United Kingdom
514563,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2010-07-05 11:48:00,1.95,15039.0,United Kingdom
534238,22154,ANGEL DECORATION 3 BUTTONS ,48,2010-11-22 10:41:00,0.42,17730.0,United Kingdom
535457,84879,ASSORTED COLOUR BIRD ORNAMENT,9,2010-11-26 12:56:00,1.69,15028.0,United Kingdom
521546,22588,CARD HOLDER GINGHAM HEART,6,2010-09-06 15:28:00,2.55,13769.0,United Kingdom
499123,84050,PINK HEART SHAPE EGG FRYING PAN,6,2010-02-24 16:15:00,1.65,14556.0,United Kingdom
521775,48111,DOORMAT 3 SMILEY CATS,4,2010-09-08 12:38:00,7.95,13728.0,United Kingdom
525073,POST,POSTAGE,2,2010-10-03 14:52:00,18.0,12490.0,France
518767,21870,I CAN ONLY PLEASE ONE PERSON MUG,12,2010-08-11 14:50:00,1.25,17469.0,United Kingdom
C528904,22667,RECIPE BOX RETROSPOT ,-2,2010-10-25 13:21:00,2.95,13502.0,United Kingdom
519927,72801C,4 ROSE PINK DINNER CANDLES,48,2010-08-22 15:12:00,0.42,17095.0,United Kingdom
501284,22321,BIRD DECORATION RED SPOT,24,2010-03-15 14:19:00,0.85,12714.0,France
519602,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-08-18 16:00:00,2.95,18226.0,United Kingdom
534216,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,2010-11-21 16:08:00,1.25,14606.0,United Kingdom
499465,22071,SMALL RETRO SPOT MUG IN BOX  WHITE,3,2010-02-28 11:33:00,3.75,14807.0,United Kingdom
520716,21737,SET 3 WICKER LOG BASKETS,1,2010-08-29 14:03:00,19.95,15722.0,United Kingdom
535349,84946,ANTIQUE SILVER TEA GLASS ETCHED,24,2010-11-25 16:52:00,1.25,18245.0,United Kingdom
496340,21426,WOODLAND STORAGE BOX SMALL,6,2010-01-31 15:45:00,2.1,12668.0,Germany
519586,21733,RED HANGING HEART T-LIGHT HOLDER,6,2010-08-18 13:58:00,2.95,15764.0,United Kingdom
516744,22128,PARTY CONES CANDY ASSORTED,24,2010-07-22 14:27:00,1.25,14236.0,United Kingdom
528761,22435,SET OF 9 HEART SHAPED BALLOONS,12,2010-10-24 15:42:00,1.25,13898.0,United Kingdom
515335,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,1,2010-07-11 14:19:00,5.95,14606.0,United Kingdom
521162,22561,WOODEN SCHOOL COLOURING SET,12,2010-09-02 14:22:00,1.65,12598.0,France
501444,22617,BAKING SET SPACEBOY DESIGN,3,2010-03-16 14:08:00,4.95,17716.0,United Kingdom
502617,20969,RED FLORAL FELTCRAFT SHOULDER BAG,4,2010-03-25 14:39:00,3.75,15027.0,United Kingdom
531754,22767,TRIPLE PHOTO FRAME CORNICE ,2,2010-11-09 13:17:00,9.95,16977.0,United Kingdom
503251,21590,KINGS CHOICE CIGAR BOX MATCHES ,24,2010-03-31 10:32:00,1.25,15754.0,United Kingdom
517336,20975,12 PENCILS SMALL TUBE RED SPOTTY,4,2010-07-28 13:36:00,0.65,13590.0,United Kingdom
491622,10125,MINI FUNKY DESIGN TAPES,1,2009-12-11 14:20:00,0.85,13415.0,United Kingdom
531735,22833,HALL CABINET WITH 3 DRAWERS,1,2010-11-09 12:28:00,49.95,17428.0,United Kingdom
507880,47568,ENGLISH ROSE DESIGN PEG BAG,6,2010-05-11 15:03:00,2.1,12455.0,Cyprus
531804,82605,OLD DOC RUSSEL METAL SIGN,2,2010-11-09 16:03:00,2.1,14535.0,United Kingdom
499625,15056BL,EDWARDIAN PARASOL BLACK,2,2010-03-01 13:14:00,5.95,17965.0,United Kingdom
515906,21016,LIGHT BIRD HOUSE TREE DECORATION,3,2010-07-15 12:59:00,0.85,12748.0,United Kingdom
512602,21260,FIRST AID TIN,6,2010-06-17 08:20:00,3.25,16492.0,United Kingdom
536263,21484,CHICK GREY HOT WATER BOTTLE,12,2010-11-30 15:41:00,3.45,15160.0,United Kingdom
493960,22024,RAINY LADIES BIRTHDAY CARD,24,2010-01-08 15:01:00,0.42,16556.0,United Kingdom
515313,21272,SALLE DE BAIN HOOK,2,2010-07-11 10:28:00,1.25,15164.0,United Kingdom
537594,22244,3 HOOK HANGER MAGIC GARDEN,12,2010-12-07 12:28:00,1.95,12647.0,Germany
534512,84678,CLASSICAL ROSE SMALL VASE,6,2010-11-23 11:51:00,2.55,14679.0,United Kingdom
521822,15056BL,EDWARDIAN PARASOL BLACK,9,2010-09-09 10:37:00,5.95,12714.0,France
511266,21544,SKULLS  WATER TRANSFER TATTOOS ,2,2010-06-07 12:51:00,0.85,14534.0,United Kingdom
528957,21219,SET/4 BADGES BALLOON GIRL,10,2010-10-26 08:49:00,1.25,12475.0,Germany
529339,79066K,RETRO MOD TRAY,1,2010-10-27 16:23:00,0.85,16382.0,United Kingdom
489814,84270,ASSTD DESIGN BUBBLE GUM RING,30,2009-12-02 13:06:00,0.21,14669.0,United Kingdom
533143,22355,CHARLOTTE BAG SUKI DESIGN,10,2010-11-16 13:28:00,0.85,12766.0,Portugal
494451,21532,DAIRY MAID SUGAR JAM BOWL,2,2010-01-14 13:50:00,2.1,14527.0,United Kingdom
535412,21888,BINGO SET,3,2010-11-26 11:28:00,3.75,16899.0,United Kingdom
C502092,21658,GLASS  BEURRE DISH,-10,2010-03-22 16:50:00,3.95,17539.0,United Kingdom
531468,22158,3 HEARTS HANGING DECORATION RUSTIC,3,2010-11-08 13:58:00,2.95,14821.0,United Kingdom
528734,22303,COFFEE MUG APPLES DESIGN,6,2010-10-24 13:55:00,2.55,17435.0,United Kingdom
502588,22083,PAPER CHAIN KIT RETRO SPOT,2,2010-03-25 12:43:00,2.95,16550.0,United Kingdom
506246,22090,PAPER BUNTING RETRO SPOTS,6,2010-04-28 13:23:00,2.95,14194.0,United Kingdom
505615,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1,2010-04-23 12:49:00,2.95,15288.0,United Kingdom
530020,35400,WOODEN BOX ADVENT CALENDAR ,1,2010-11-01 10:52:00,8.95,17975.0,United Kingdom
528169,22809,SET OF 6 T-LIGHTS SANTA,6,2010-10-21 09:55:00,2.95,13117.0,United Kingdom
511041,20685,DOOR MAT RED SPOT,2,2010-06-06 11:21:00,7.49,12932.0,United Kingdom
507179,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,96,2010-05-06 15:24:00,2.55,14646.0,Netherlands
528648,22417,PACK OF 60 SPACEBOY CAKE CASES,1,2010-10-24 12:39:00,0.55,16445.0,United Kingdom
505756,84836,ZINC METAL HEART DECORATION,12,2010-04-26 09:48:00,1.25,14677.0,United Kingdom
520885,21731,RED TOADSTOOL LED NIGHT LIGHT,1,2010-08-31 16:21:00,1.65,14040.0,United Kingdom
490823,21847,GREEN  DIAMANTE PEN IN GIFT BOX,24,2009-12-08 12:34:00,1.25,14841.0,United Kingdom
511638,21213,PACK OF 72 SKULL CAKE CASES,2,2010-06-09 13:08:00,0.55,17346.0,United Kingdom
490101,35004S,SET OF 3 SILVER FLYING DUCKS,6,2009-12-03 16:24:00,6.35,14644.0,United Kingdom
527777,22847,BREAD BIN DINER STYLE IVORY,2,2010-10-19 11:01:00,16.95,12476.0,Germany
535957,22966,GINGERBREAD MAN COOKIE CUTTER,12,2010-11-29 12:26:00,1.25,13510.0,United Kingdom
511844,22468,BABUSHKA LIGHTS STRING OF 10,4,2010-06-10 18:35:00,6.75,16679.0,United Kingdom
500857,20718,RED SPOTTY SHOPPER BAG,3,2010-03-10 12:23:00,1.25,15911.0,United Kingdom
534030,84050,PINK HEART SHAPE EGG FRYING PAN,6,2010-11-19 15:13:00,1.65,12721.0,France
528989,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,2010-10-26 11:17:00,1.25,14897.0,United Kingdom
512332,22491,PACK OF 12 COLOURED PENCILS,12,2010-06-15 11:42:00,0.85,15358.0,United Kingdom
504154,22528,GARDENERS KNEELING PAD,4,2010-04-11 14:28:00,1.25,15443.0,United Kingdom
530998,79192A,RETRO PLASTIC 70'S TRAY,2,2010-11-05 11:17:00,1.25,15034.0,United Kingdom
513335,22061,LARGE CAKE STAND  HANGING STRAWBERY,4,2010-06-24 09:49:00,9.95,17686.0,United Kingdom
532803,90036D,"FLOWER GLASS GARLAND NECKL.36""BLACK",4,2010-11-14 14:57:00,7.95,17544.0,United Kingdom
492153,85231B,CINAMMON SET OF 9 T-LIGHTS,4,2009-12-15 14:30:00,0.85,17797.0,United Kingdom
535465,22866,HAND WARMER SCOTTY DOG DESIGN,1,2010-11-26 13:22:00,2.1,16254.0,United Kingdom
511066,22179,SET 10 LIGHTS NIGHT OWL,2,2010-06-06 12:59:00,6.75,13109.0,United Kingdom
502608,47566,PARTY BUNTING,15,2010-03-25 13:53:00,4.65,13001.0,United Kingdom
530323,22776,SWEETHEART CAKESTAND 3 TIER,1,2010-11-02 13:36:00,9.95,16255.0,United Kingdom
C500705,20761,BLUE PAISLEY SKETCHBOOK,-4,2010-03-09 13:46:00,3.75,14748.0,United Kingdom
